"MARK_ID","PREFIXNUMB","BANDNUMBER","RECAP","SPECIESCOD","SPECIESNUM","STATUS","REMARKCD","AGE","SEX","WT","CULMEN","TARSUS","DATE","WING","NASALCODE","TARSALCODE","MAP_NO","FREQUENCY","NEST_NO","EASTING","NORTHING","COMMENTS","LEAD","XRAY","DNA","WAES","YEAR","REC","BANDSITE","LATITITUDE","D1","LONGITUDE","D2","TCOLOR","BLOOD","RTFREQ","TRAN","BRDP","SPECIES","OBS","OBS2","OBS3","VIRUS","RADIO","WHOLEBLOOD","SERUM","LOCATION","TRAP","BTIME","RESIGHT","RESIGHT1","BAND_RAW","C_SWAB","BANDNU_SUFFIX","BANDNU_COMPLETE","PLOT","SALIN","ADJ_SALIN","REPLCMT_TARSAL","REPLCMT_NASAL","DT_ORIG_BAND","RECORD STATUS","BANDER ID","BIRD STATUS","DISPOSITION","IS AUX MARKER CODED?","AUX MARKER TYPE","AUX MARKER BAND COLOR","AUX MARKER CODE COLOR","AUX MARKER COMBINED","BAND INVENTORY::BAND SIZE","LATITUDE","LOCATION COORDINATES","CAPTURE #","TRAP METHOD","BAND #","PREVIOUSLY  ENCOUNTERED 2012","AGE_CLASS","POND 
TEMP","POND AREA 
(M2)","POND PERIMETER (M)","DATA_SOURCE","PREVIOUSLY  ENCOUNTERED 2013","9TH PRIMARY","POND  
TEMP 
(OC)","TRUE_LOCATION","POND_DEPTH","POND_SHAPE","PCT_EMERGENT_COVER","VEG_TYPE","VEG_SPECIES"
"2002-07-23_134776523_NA","1347","76523",NA,"SPEI",NA,NA,NA,NA,"M",870,218,459,2002-07-23,NA,NA,NA,NA,NA,NA,0,0,"",NA,NA,NA,NA,"2002",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"134776523",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"no",NA,NA,NA,NA,NA
"2002-07-23_134776524_NA","1347","76524",NA,"SPEI",NA,NA,NA,NA,"M",899,210,433,2002-07-23,NA,NA,NA,NA,NA,NA,0,0,"",NA,NA,NA,NA,"2002",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"134776524",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"no",NA,NA,NA,NA,NA
"2002-07-23_134776525_NA","1347","76525",NA,"SPEI",NA,NA,NA,NA,"F",944,253,469,2002-07-23,NA,NA,"X67",NA,NA,NA,0,0,"",NA,NA,NA,NA,"2002",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"134776525",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"no",NA,NA,NA,NA,NA
"2002-07-23_134776526_NA","1347","76526",NA,"SPEI",NA,NA,NA,NA,"M",790,211,460,2002-07-23,NA,NA,NA,NA,NA,NA,0,0,"",NA,NA,NA,NA,"2002",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"134776526",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"no",NA,NA,NA,NA,NA
"2002-07-23_134776527_NA","1347","76527",NA,"SPEI",NA,NA,NA,"AHY","F",1150,260,448,2002-07-23,NA,"19X","1X2",NA,NA,NA,0,0,"",NA,NA,NA,NA,"2002",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"134776527",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"no",NA,NA,NA,NA,NA
"2002-07-23_134776528_NA","1347","76528",NA,"SPEI",NA,NA,NA,NA,"F",871,228,485,2002-07-23,NA,NA,"8X0",NA,NA,NA,0,0,"",NA,NA,NA,NA,"2002",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"134776528",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"no",NA,NA,NA,NA,NA
"2002-07-23_134776529_NA","1347","76529",NA,"SPEI",NA,NA,NA,NA,"F",882,239,485,2002-07-23,NA,NA,"77X",NA,NA,NA,0,0,"",NA,NA,NA,NA,"2002",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"134776529",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"no",NA,NA,NA,NA,NA
"2002-07-23_134776530_NA","1347","76530",NA,"SPEI",NA,NA,NA,NA,"F",746,224,469,2002-07-23,NA,NA,"3X0",NA,NA,NA,0,0,"",NA,NA,NA,NA,"2002",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"134776530",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"no",NA,NA,NA,NA,NA
"2002-07-23_134776531_NA","1347","76531",NA,"SPEI",NA,NA,NA,NA,"F",936,222,463,2002-07-23,NA,NA,"X37",NA,NA,NA,0,0,"",NA,NA,NA,NA,"2002",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"134776531",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"no",NA,NA,NA,NA,NA
"2002-07-23_134776963_NA","1347","76963",TRUE,"SPEI",NA,NA,NA,"AHY","F",1211,NA,NA,2002-07-23,NA,"T01","534",NA,NA,NA,0,0,"",NA,NA,NA,NA,"2002",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"134776963",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"no",NA,NA,NA,NA,NA
"2002-07-24_134776533_NA","1347","76533",NA,"SPEI",NA,NA,NA,NA,"F",754,246,440,2002-07-24,NA,NA,"X45",NA,NA,NA,0,0,"",NA,NA,NA,NA,"2002",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"134776533",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"no",NA,NA,NA,NA,NA
"2002-07-24_134776534_NA","1347","76534",NA,"SPEI",NA,NA,NA,NA,"F",643,200,439,2002-07-24,NA,NA,"79X",NA,NA,NA,0,0,"",NA,NA,NA,NA,"2002",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"134776534",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"no",NA,NA,NA,NA,NA
"2002-07-24_134776535_NA","1347","76535",NA,"SPEI",NA,NA,NA,NA,"M",775,195,455,2002-07-24,NA,NA,NA,NA,NA,NA,0,0,"",NA,NA,NA,NA,"2002",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"134776535",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"no",NA,NA,NA,NA,NA
"2002-07-24_134776536_NA","1347","76536",NA,"SPEI",NA,NA,NA,NA,"M",623,204,426,2002-07-24,NA,NA,NA,NA,NA,NA,0,0,"",NA,NA,NA,NA,"2002",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"134776536",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"no",NA,NA,NA,NA,NA
"2002-07-24_134781002_NA","1347","81002",TRUE,"SPEI",NA,NA,NA,"AHY","F",1127,NA,NA,2002-07-24,NA,"18X","733",NA,NA,NA,0,0,"",NA,NA,NA,NA,"2002",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"134781002",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"no",NA,NA,NA,NA,NA
"2002-07-24_134776537_NA","1347","76537",NA,"SPEI",NA,NA,NA,NA,"F",829,235,445,2002-07-24,NA,NA,"81X",NA,NA,NA,0,0,"",NA,NA,NA,NA,"2002",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"134776537",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"no",NA,NA,NA,NA,NA
"2002-07-24_134776538_NA","1347","76538",NA,"SPEI",NA,NA,NA,NA,"F",853,191,459,2002-07-24,NA,NA,"X75",NA,NA,NA,0,0,"",NA,NA,NA,NA,"2002",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"134776538",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"no",NA,NA,NA,NA,NA
"2002-07-24_134776539_NA","1347","76539",NA,"SPEI",NA,NA,NA,NA,"M",873,222,483,2002-07-24,NA,NA,NA,NA,NA,NA,0,0,"",NA,NA,NA,NA,"2002",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"134776539",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"no",NA,NA,NA,NA,NA
"2002-07-24_134776540_NA","1347","76540",NA,"SPEI",NA,NA,NA,NA,"M",858,205,470,2002-07-24,NA,NA,NA,NA,NA,NA,0,0,"",NA,NA,NA,NA,"2002",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"134776540",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"no",NA,NA,NA,NA,NA
"2002-07-24_134776541_NA","1347","76541",NA,"SPEI",NA,NA,NA,NA,"F",884,214,466,2002-07-24,NA,NA,"3X7",NA,NA,NA,0,0,"",NA,NA,NA,NA,"2002",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"134776541",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"no",NA,NA,NA,NA,NA
"2002-07-24_134776542_NA","1347","76542",NA,"SPEI",NA,NA,NA,NA,"F",935,235,450,2002-07-24,NA,NA,"X48",NA,NA,NA,0,0,"",NA,NA,NA,NA,"2002",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"134776542",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"no",NA,NA,NA,NA,NA
"2002-07-24_134776545_NA","1347","76545",NA,"SPEI",NA,NA,NA,NA,"F",782,218,484,2002-07-24,NA,NA,"22X",NA,NA,NA,0,0,"",NA,NA,NA,NA,"2002",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"134776545",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"no",NA,NA,NA,NA,NA
"2002-07-24_134776544_NA","1347","76544",NA,"SPEI",NA,NA,NA,NA,"F",881,226,462,2002-07-24,NA,NA,"72X",NA,NA,NA,0,0,"",NA,NA,NA,NA,"2002",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"134776544",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"no",NA,NA,NA,NA,NA
"2002-07-24_134776543_NA","1347","76543",NA,"SPEI",NA,NA,NA,NA,"F",798,238,458,2002-07-24,NA,NA,"57X",NA,NA,NA,0,0,"",NA,NA,NA,NA,"2002",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"134776543",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"no",NA,NA,NA,NA,NA
"2002-07-24_134776546_NA","1347","76546",NA,"SPEI",NA,NA,NA,NA,"F",921,210,493,2002-07-24,NA,NA,"28X",NA,NA,NA,0,0,"",NA,NA,NA,NA,"2002",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"134776546",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"no",NA,NA,NA,NA,NA
"2002-07-24_134776548_NA","1347","76548",NA,"SPEI",NA,NA,NA,NA,"M",974,250,474,2002-07-24,NA,NA,NA,NA,NA,NA,0,0,"",NA,NA,NA,NA,"2002",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"134776548",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"no",NA,NA,NA,NA,NA
"2002-07-24_134776549_NA","1347","76549",NA,"SPEI",NA,NA,NA,NA,"M",974,251,476,2002-07-24,NA,NA,NA,NA,NA,NA,0,0,"",NA,NA,NA,NA,"2002",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"134776549",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"no",NA,NA,NA,NA,NA
"2002-07-24_134776532_NA","1347","76532",NA,"SPEI",NA,NA,NA,NA,"F",956,258,482,2002-07-24,NA,NA,"9X7",NA,NA,NA,0,0,"",NA,NA,NA,NA,"2002",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"134776532",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"no",NA,NA,NA,NA,NA
"2002-07-24_134776547_NA","1347","76547",NA,"SPEI",NA,NA,NA,NA,"M",1005,249,479,2002-07-24,NA,NA,NA,NA,NA,NA,0,0,"",NA,NA,NA,NA,"2002",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"134776547",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"no",NA,NA,NA,NA,NA
"2002-07-24_134777491_NA","1347","77491",NA,"SPEI",NA,NA,NA,NA,"M",956,224,459,2002-07-24,NA,NA,NA,NA,NA,NA,0,0,"",NA,NA,NA,NA,"2002",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"134777491",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"no",NA,NA,NA,NA,NA
"2002-07-24_134777493_NA","1347","77493",NA,"SPEI",NA,NA,NA,"AHY","F",1144,269,470,2002-07-24,NA,"T11","4X7",NA,NA,NA,0,0,"",NA,NA,NA,NA,"2002",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"134777493",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"no",NA,NA,NA,NA,NA
"2002-07-24_134777492_NA","1347","77492",NA,"SPEI",NA,NA,NA,NA,"M",958,211,433,2002-07-24,NA,NA,NA,NA,NA,NA,0,0,"",NA,NA,NA,NA,"2002",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"134777492",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"no",NA,NA,NA,NA,NA
"2002-07-24_134777494_NA","1347","77494",NA,"SPEI",NA,NA,NA,NA,"M",723,228,452,2002-07-24,NA,NA,NA,NA,NA,NA,0,0,"",NA,NA,NA,NA,"2002",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"134777494",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"no",NA,NA,NA,NA,NA
"2002-07-24_134777495_NA","1347","77495",NA,"SPEI",NA,NA,NA,NA,"F",719,221,457,2002-07-24,NA,NA,NA,NA,NA,NA,0,0,"",NA,NA,NA,NA,"2002",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"134777495",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"no",NA,NA,NA,NA,NA
"2002-07-24_134777496_NA","1347","77496",NA,"SPEI",NA,NA,NA,NA,"F",801,220,455,2002-07-24,NA,NA,NA,NA,NA,NA,0,0,"",NA,NA,NA,NA,"2002",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"134777496",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"no",NA,NA,NA,NA,NA
"2002-07-25_134777497_NA","1347","77497",NA,"SPEI",NA,NA,NA,NA,"M",836,248,451,2002-07-25,NA,NA,NA,NA,NA,NA,0,0,"",NA,NA,NA,NA,"2002",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"134777497",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"no",NA,NA,NA,NA,NA
"2002-07-25_134777498_NA","1347","77498",NA,"SPEI",NA,NA,NA,NA,"M",876,237,480,2002-07-25,NA,NA,NA,NA,NA,NA,0,0,"",NA,NA,NA,NA,"2002",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"134777498",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"no",NA,NA,NA,NA,NA
"2002-07-25_134777499_NA","1347","77499",NA,"SPEI",NA,NA,NA,NA,"F",829,242,452,2002-07-25,NA,NA,"X08",NA,NA,NA,0,0,"",NA,NA,NA,NA,"2002",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"134777499",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"no",NA,NA,NA,NA,NA
"2002-07-25_134777586_NA","1347","77586",NA,"SPEI",NA,NA,NA,NA,"M",889,228,474,2002-07-25,NA,NA,NA,NA,NA,NA,0,0,"",NA,NA,NA,NA,"2002",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"134777586",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"no",NA,NA,NA,NA,NA
"2002-07-25_134777587_NA","1347","77587",NA,"SPEI",NA,NA,NA,NA,"F",881,258,469,2002-07-25,NA,NA,"X59",NA,NA,NA,0,0,"",NA,NA,NA,NA,"2002",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"134777587",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"no",NA,NA,NA,NA,NA
"2002-07-25_134777588_NA","1347","77588",NA,"SPEI",NA,NA,NA,NA,"F",842,258,461,2002-07-25,NA,NA,"X33",NA,NA,NA,0,0,"",NA,NA,NA,NA,"2002",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"134777588",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"no",NA,NA,NA,NA,NA
"2002-07-25_134757459_NA","1347","57459",TRUE,"SPEI",NA,NA,NA,"AHY","F",1239,282,488,2002-07-25,NA,"H65","545",NA,NA,NA,0,0,"",NA,NA,NA,NA,"2002",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"134757459",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"no",NA,NA,NA,NA,NA
"2002-07-25_134777589_NA","1347","77589",NA,"SPEI",NA,NA,NA,"AHY","F",1190,270,457,2002-07-25,NA,"J45","X32",NA,NA,NA,0,0,"",NA,NA,NA,NA,"2002",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"134777589",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"no",NA,NA,NA,NA,NA
"2002-07-25_134777590_NA","1347","77590",NA,"SPEI",NA,NA,NA,NA,"M",825,237,471,2002-07-25,NA,NA,NA,NA,NA,NA,0,0,"",NA,NA,NA,NA,"2002",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"134777590",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"no",NA,NA,NA,NA,NA
"2002-07-25_134757406_NA","1347","57406",TRUE,"SPEI",NA,NA,NA,"AHY","F",NA,NA,NA,2002-07-25,NA,"H45","LY",NA,NA,NA,0,0,"",NA,NA,NA,NA,"2002",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"134757406",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"no",NA,NA,NA,NA,NA
